"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","reading_time","itemnum","subject"
"filler","DashedSentence","11","TV","1999","Carmen","1_embed","filler","58","1079","1004","S[15]"
"filler","DashedSentence","10","on","1999","Carmen","1_embed","filler","58","1093","1004","S[15]"
"filler","DashedSentence","9","broasted","1999","Carmen","1_embed","filler","58","1862","1004","S[15]"
"filler","DashedSentence","8","competition","1999","Carmen","1_embed","filler","58","1115","1004","S[15]"
"filler","DashedSentence","7","cooking","1999","Carmen","1_embed","filler","58","606","1004","S[15]"
"filler","DashedSentence","6","the","1999","Carmen","1_embed","filler","58","610","1004","S[15]"
"filler","DashedSentence","5","won","1999","Carmen","1_embed","filler","58","811","1004","S[15]"
"filler","DashedSentence","4","who","1999","Carmen","1_embed","filler","58","597","1004","S[15]"
"filler","DashedSentence","3","chef","1999","Carmen","1_embed","filler","58","1219","1004","S[15]"
"filler","DashedSentence","2","anonymous","1999","Carmen","1_embed","filler","58","978","1004","S[15]"
"filler","DashedSentence","1","The","1999","Carmen","1_embed","filler","58","548","1004","S[15]"
"filler","grade","Choice","5","1999","Carmen","1_embed","filler","58","NULL","1004","S[15]"
"filler","DashedSentence","18","composed.","2660","Danni","r_branch","filler","60","2699","1067","S[15]"
"filler","DashedSentence","17","who","2660","Danni","r_branch","filler","60","553","1067","S[15]"
"filler","DashedSentence","16","out","2660","Danni","r_branch","filler","60","683","1067","S[15]"
"filler","DashedSentence","15","figure","2660","Danni","r_branch","filler","60","840","1067","S[15]"
"filler","DashedSentence","14","couldn't","2660","Danni","r_branch","filler","60","661","1067","S[15]"
"filler","DashedSentence","13","who","2660","Danni","r_branch","filler","60","778","1067","S[15]"
"filler","DashedSentence","12","everyone","2660","Danni","r_branch","filler","60","1100","1067","S[15]"
"filler","DashedSentence","11","surprised","2660","Danni","r_branch","filler","60","1211","1067","S[15]"
"filler","DashedSentence","10","symphony","2660","Danni","r_branch","filler","60","498","1067","S[15]"
"filler","DashedSentence","9","his","2660","Danni","r_branch","filler","60","512","1067","S[15]"
"filler","DashedSentence","8","for","2660","Danni","r_branch","filler","60","770","1067","S[15]"
"filler","DashedSentence","7","prize","2660","Danni","r_branch","filler","60","719","1067","S[15]"
"filler","DashedSentence","6","a","2660","Danni","r_branch","filler","60","537","1067","S[15]"
"filler","DashedSentence","5","won","2660","Danni","r_branch","filler","60","764","1067","S[15]"
"filler","DashedSentence","4","John","2660","Danni","r_branch","filler","60","601","1067","S[15]"
"filler","DashedSentence","3","that","2660","Danni","r_branch","filler","60","641","1067","S[15]"
"filler","DashedSentence","2","fact","2660","Danni","r_branch","filler","60","694","1067","S[15]"
"filler","DashedSentence","1","The","2660","Danni","r_branch","filler","60","488","1067","S[15]"
"filler","grade","Choice","5","2660","Danni","r_branch","filler","60","NULL","1067","S[15]"
"filler","DashedSentence","17","Christmas.","2332","Matthew","1_embed","filler","61","1116","1038","S[15]"
"filler","DashedSentence","16","before","2332","Matthew","1_embed","filler","61","591","1038","S[15]"
"filler","DashedSentence","15","days","2332","Matthew","1_embed","filler","61","726","1038","S[15]"
"filler","DashedSentence","14","album","2332","Matthew","1_embed","filler","61","982","1038","S[15]"
"filler","DashedSentence","13","studio","2332","Matthew","1_embed","filler","61","776","1038","S[15]"
"filler","DashedSentence","12","surprise","2332","Matthew","1_embed","filler","61","1043","1038","S[15]"
"filler","DashedSentence","11","a","2332","Matthew","1_embed","filler","61","726","1038","S[15]"
"filler","DashedSentence","10","released","2332","Matthew","1_embed","filler","61","878","1038","S[15]"
"filler","DashedSentence","9","lyrics","2332","Matthew","1_embed","filler","61","846","1038","S[15]"
"filler","DashedSentence","8","emotional","2332","Matthew","1_embed","filler","61","620","1038","S[15]"
"filler","DashedSentence","7","her","2332","Matthew","1_embed","filler","61","743","1038","S[15]"
"filler","DashedSentence","6","for","2332","Matthew","1_embed","filler","61","692","1038","S[15]"
"filler","DashedSentence","5","renowned","2332","Matthew","1_embed","filler","61","1455","1038","S[15]"
"filler","DashedSentence","4","is","2332","Matthew","1_embed","filler","61","716","1038","S[15]"
"filler","DashedSentence","3","who","2332","Matthew","1_embed","filler","61","1207","1038","S[15]"
"filler","DashedSentence","2","singer","2332","Matthew","1_embed","filler","61","1026","1038","S[15]"
"filler","DashedSentence","1","The","2332","Matthew","1_embed","filler","61","585","1038","S[15]"
"filler","grade","Choice","5","2332","Matthew","1_embed","filler","61","NULL","1038","S[15]"
"filler","DashedSentence","18","napping.","4733","Tessa","coordinate","filler","63","1524","1047","S[15]"
"filler","DashedSentence","17","after","4733","Tessa","coordinate","filler","63","535","1047","S[15]"
"filler","DashedSentence","16","eat","4733","Tessa","coordinate","filler","63","924","1047","S[15]"
"filler","DashedSentence","15","to","4733","Tessa","coordinate","filler","63","1408","1047","S[15]"
"filler","DashedSentence","14","preferred","4733","Tessa","coordinate","filler","63","1069","1047","S[15]"
"filler","DashedSentence","13","they","4733","Tessa","coordinate","filler","63","899","1047","S[15]"
"filler","DashedSentence","12","drink","4733","Tessa","coordinate","filler","63","856","1047","S[15]"
"filler","DashedSentence","11","to","4733","Tessa","coordinate","filler","63","992","1047","S[15]"
"filler","DashedSentence","10","juice","4733","Tessa","coordinate","filler","63","1101","1047","S[15]"
"filler","DashedSentence","9","and","4733","Tessa","coordinate","filler","63","1280","1047","S[15]"
"filler","DashedSentence","8","cookies","4733","Tessa","coordinate","filler","63","993","1047","S[15]"
"filler","DashedSentence","7","which","4733","Tessa","coordinate","filler","63","710","1047","S[15]"
"filler","DashedSentence","6","kids","4733","Tessa","coordinate","filler","63","820","1047","S[15]"
"filler","DashedSentence","5","the","4733","Tessa","coordinate","filler","63","694","1047","S[15]"
"filler","DashedSentence","4","asked","4733","Tessa","coordinate","filler","63","702","1047","S[15]"
"filler","DashedSentence","3","teacher","4733","Tessa","coordinate","filler","63","927","1047","S[15]"
"filler","DashedSentence","2","preschool","4733","Tessa","coordinate","filler","63","887","1047","S[15]"
"filler","DashedSentence","1","The","4733","Tessa","coordinate","filler","63","593","1047","S[15]"
"filler","grade","Choice","3","4733","Tessa","coordinate","filler","63","NULL","1047","S[15]"
"filler","DashedSentence","15","much","3716","Jackson","r_branch","filler","64","3066","1089","S[15]"
"filler","DashedSentence","14","too","3716","Jackson","r_branch","filler","64","686","1089","S[15]"
"filler","DashedSentence","13","himself","3716","Jackson","r_branch","filler","64","583","1089","S[15]"
"filler","DashedSentence","12","loved","3716","Jackson","r_branch","filler","64","2093","1089","S[15]"
"filler","DashedSentence","11","who","3716","Jackson","r_branch","filler","64","618","1089","S[15]"
"filler","DashedSentence","10","janitor","3716","Jackson","r_branch","filler","64","986","1089","S[15]"
"filler","DashedSentence","9","happy","3716","Jackson","r_branch","filler","64","558","1089","S[15]"
"filler","DashedSentence","8","the","3716","Jackson","r_branch","filler","64","526","1089","S[15]"
"filler","DashedSentence","7","by","3716","Jackson","r_branch","filler","64","768","1089","S[15]"
"filler","DashedSentence","6","emptied","3716","Jackson","r_branch","filler","64","796","1089","S[15]"
"filler","DashedSentence","5","was","3716","Jackson","r_branch","filler","64","1027","1089","S[15]"
"filler","DashedSentence","4","trash","3716","Jackson","r_branch","filler","64","942","1089","S[15]"
"filler","DashedSentence","3","full","3716","Jackson","r_branch","filler","64","878","1089","S[15]"
"filler","DashedSentence","2","very","3716","Jackson","r_branch","filler","64","619","1089","S[15]"
"filler","DashedSentence","1","The","3716","Jackson","r_branch","filler","64","630","1089","S[15]"
"filler","grade","Choice","6","3716","Jackson","r_branch","filler","64","NULL","1089","S[15]"
"filler","DashedSentence","19","corner.","2640","Carmen","coordinate","filler","66","3945","1013","S[15]"
"filler","DashedSentence","18","the","2640","Carmen","coordinate","filler","66","532","1013","S[15]"
"filler","DashedSentence","17","in","2640","Carmen","coordinate","filler","66","2075","1013","S[15]"
"filler","DashedSentence","16","box","2640","Carmen","coordinate","filler","66","488","1013","S[15]"
"filler","DashedSentence","15","the","2640","Carmen","coordinate","filler","66","1240","1013","S[15]"
"filler","DashedSentence","14","in","2640","Carmen","coordinate","filler","66","907","1013","S[15]"
"filler","DashedSentence","13","sitting","2640","Carmen","coordinate","filler","66","746","1013","S[15]"
"filler","DashedSentence","12","and","2640","Carmen","coordinate","filler","66","985","1013","S[15]"
"filler","DashedSentence","11","unopened","2640","Carmen","coordinate","filler","66","1135","1013","S[15]"
"filler","DashedSentence","10","still","2640","Carmen","coordinate","filler","66","733","1013","S[15]"
"filler","DashedSentence","9","is","2640","Carmen","coordinate","filler","66","603","1013","S[15]"
"filler","DashedSentence","8","ago","2640","Carmen","coordinate","filler","66","819","1013","S[15]"
"filler","DashedSentence","7","months","2640","Carmen","coordinate","filler","66","805","1013","S[15]"
"filler","DashedSentence","6","three","2640","Carmen","coordinate","filler","66","918","1013","S[15]"
"filler","DashedSentence","5","bought","2640","Carmen","coordinate","filler","66","1191","1013","S[15]"
"filler","DashedSentence","4","we","2640","Carmen","coordinate","filler","66","705","1013","S[15]"
"filler","DashedSentence","3","which","2640","Carmen","coordinate","filler","66","877","1013","S[15]"
"filler","DashedSentence","2","computer","2640","Carmen","coordinate","filler","66","785","1013","S[15]"
